область;назва;адреса;єдрпоу;lat;lon;place_id;formatted_address
ЛЬВІВСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД ПАРК""";Україна, 79034, Львівська обл., місто Львів, ВУЛИЦЯ МИШУГИ, будинок 13;42769586;49,8178364;24,0326156;ChIJUZgCq_bnOkcRYw9RwrqVMSU;Vulytsya Oleksandra Myshuhy, L'viv, L'vivs'ka oblast, Ukraine, 79000
М.КИЇВ;"КНП ""МЕДИЧНИЙ ЦЕНТР МІСТА КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)";Україна, 02125, місто Київ, вул.Чорних Запорожців, будинок 26;42751893;50,4791748;30,5996509;ChIJK_obTCXQ1EARS_rnAUArBUM;Chornykh Zaporozhtsiv St, Kyiv, Ukraine, 02000
ЛЬВІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЗИМНОВОДІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ""";Україна, 81110, Львівська обл., Львівський р-н, село Зимна Вода, вул.Марка Вовчка, будинок 1;42750109;49,8336786;23,872458;ChIJoQGfYfTgOkcR_l_1SNW9VcI;Marka Vovchka St, Zymna Voda, L'vivs'ka oblast, Ukraine, 81110
ЖИТОМИРСЬКА;"КНП ""НАРОДИЦЬКА ЛІКАРНЯ"" НАРОДИЦЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 11401, Житомирська обл., Коростенський р-н, селище Народичі, вул.Замкова, будинок 115;42739284;51,2020322;29,0954843;ChIJg-S_PxoxKkcR0tTnujX0Wso;Vulytsya Zamkova, Narodychi, Zhytomyrs'ka oblast, Ukraine, 11401
ІВАНО-ФРАНКІВСЬКА;"КНП ""ЗАГВІЗДЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАГВІЗДЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ";"Україна, 77450, Івано-Франківська обл., Тисменицький р-н, село Загвіздя, ВУЛИЦЯ ЛИПОВА-ОСАДА, будинок 22 ""З""";42729035;48,9243274;24,6582493;ChIJMSlKqsPAMEcRSDxWTeenT0w;Vulytsya Lypova-Osada, Zahvizdya, Ivano-Frankivs'ka oblast, Ukraine, 77450
ОДЕСЬКА;"КНП ""ДИТЯЧИЙ КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР ІМЕНІ АКАДЕМІКА Б.Я. РЕЗНІКА"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ";Україна, 65023, Одеська обл., місто Одеса, вул.Змієнка Всеволода, будинок 10;42722459;46,485042;30,727579;ChIJC2_4T5QxxkAR0ckd1qc8nPA;Vsevoloda Zmiienka St, Odesa, Odes'ka oblast, Ukraine, 65000
ХЕРСОНСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОРОШ-МЕДІКЛ""";Україна, 73000, Херсонська обл., місто Херсон, ПРОВУЛОК ПУГАЧОВА, будинок 8, квартира 15;42719341;46,648808;32,6090968;ChIJZ8f0W6IaxEAR78d3cSgTUQc;Puhachova Ln, Kherson, Khersons'ka oblast, Ukraine, 73000
ЗАКАРПАТСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕЛЕКТМЕД""";"Україна, 90500, Закарпатська обл., Тячівський р-н, місто Тячів, ВУЛИЦЯ ГОЛЛОШІ, будинок 56, корпус ""Д""";42704775;48,0092093;23,5741296;ChIJx07yOEmQN0cRo30lfefqcHU;Vulytsya Holloshi, Tiachiv, Zakarpats'ka oblast, Ukraine, 90500
ХАРКІВСЬКА;"КНП ""ОСКІЛЬСЬКА АМБУЛАТОРІЯ ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ОСКІЛЬСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗЮМСЬКОГО РАЙОНУ ХАРКІВСЬКОЇ ОБЛАСТІ";Україна, 64340, Харківська обл., Ізюмський р-н, село Оскіл, ВУЛИЦЯ СЛОБІДСЬКА, будинок 69;42698128;49,1760461;37,4270284;ChIJRyg3DvCcIEERLuOf7FSniFI;Vul. Slobidsʹka, Oskil, Kharkivs'ka oblast, Ukraine, 64340
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ ""ТЕСТУВАННЯ ТА ЛІКУВАННЯ""";Україна, 03057, місто Київ, ВУЛИЦЯ МЕТАЛІСТІВ, будинок 12-А;42689071;50,4493537;30,4478025;ChIJ_TXXgSbM1EARUs19ygOMeeQ;Mykhaila Braichevskoho St, Kyiv, Ukraine, 02000
ДНІПРОПЕТРОВСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІМЕЙНА КЛІНІКА ""МЕДЕКСПЕРТ +""";Україна, 52005, Дніпропетровська обл., Дніпровський р-н, селище міського типу Слобожанське(з), вул.Шевченка, будинок 27,;42667608;48,557224;35,0486521;ChIJqQgWudJe2UAR6BNHGCf5HxU;Shevchenka St, Slobozhanske, Dnipropetrovs'ka oblast, Ukraine
РІВНЕНСЬКА;"КНП ВАРАСЬКОЇ МІСЬКОЇ РАДИ ""ВАРАСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""";Україна, 34402, Рівненська обл., місто Вараш, МІКРОРАЙОН ПЕРЕМОГИ, будинок 23/1;42662070;51,3511717;25,8588707;ChIJDZDqY4ISJkcRRXrC5-ZJ2hc;Peremohy, Varash, Rivne Oblast, Ukraine, 34400
КИЇВСЬКА;"КНП ""РЖИЩІВСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РЖИЩІВСЬКОЇ МІСЬКОЇ РАДИ";Україна, 09230, Київська обл., місто Ржищів, ВУЛИЦЯ СОБОРНА, будинок 40;42637772;49,9772397;31,1019284;ChIJTT6N1z9j1EARMkIjUdbxL7Y;Soborna, Rzhyschiv, Kyivs'ka oblast, Ukraine, 09230
ХАРКІВСЬКА;"КНП ""ЛОЗІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛОЗІВСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ";Україна, 64604, Харківська обл., місто Лозова, МІКРОРАЙОН 4, будинок 25;42633385;48,8773855;36,291593;ChIJX1YjJs4o30ARH1c7-laYUoE;микрорайон №4, Лозова, Харківська область, Ukraine
ВОЛИНСЬКА;"КП ""ВОЛОДИМИРСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ"" ВОЛОДИМИРСЬКОЇ МІСЬКОЇ РАДИ";Україна, 44700, Волинська обл., Володимирський р-н, місто Володимир, вул.Шпитальна, будинок 20;42631325;50,8572851;24,3201068;ChIJV9cCrylZJEcREDPSs3NCLp4;Shpytalna St, Volodymyr-Volyns'kyi, Volyns'ka oblast, Ukraine, 44701
ХАРКІВСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОДІАГНОСТИК ЦЕНТР""";Україна, 61002, Харківська обл., місто Харків, ВУЛИЦЯ ДАРВІНА, будинок 8/10;42628050;49,9976175;36,2443452;ChIJu7jYROmgJ0EReoyLcGWgxaI;Darvina St, Kharkiv, Kharkivs'ka oblast, Ukraine, 61000
ВОЛИНСЬКА;"КП ""ЗАБОЛОТТІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ЗАБОЛОТТІВСЬКОЇ СЕЛИЩНОЇ РАДИ  КОВЕЛЬСЬКОГО РАЙОНУ ВОЛИНСЬКОЇ ОБЛАСТІ";Україна, 44142, Волинська обл., Ковельський р-н, селище міського типу Заболоття(з), вул.Стадіонна, будинок 38;42621851;51,6238276;24,2412911;EkBWdWx5dHN5YSBTdGFkaW9ubmEsIFphYm9sb3R0aWEsIFZvbHlucydrYSBvYmxhc3QsIFVrcmFpbmUsIDQ0MTQyIi4qLAoUChIJSRXDwmJTIUcRR5IzNdvUy7cSFAoSCQ-jFXSmVCFHEc4-DyHBqJJF;Vulytsya Stadionna, Zabolottia, Volyns'ka oblast, Ukraine, 44142
ЗАПОРІЗЬКА;"""УкрМедГрупа""";Україна, 69063, Запорізька обл., місто Запоріжжя, вул.Олександрівська, будинок 35;42596380;47,8186559;35,177114;ChIJn6oTcgle3EARsqEQSR9kfQ8;Oleksandrivska St, Zaporizhzhia, Zaporiz'ka oblast, Ukraine, 69061
ІВАНО-ФРАНКІВСЬКА;"КНП "" ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ""";Україна, 77360, Івано-Франківська обл., Калуський р-н, село Новиця, вул.Шевченка, будинок 115;42588563;49,030142;24,2598361;ChIJzweHlg2hMEcR5F58PlPDvyY;Vul. Shevchenka, Kropyvnyk, Ivano-Frankivs'ka oblast, Ukraine, 77340
ТЕРНОПІЛЬСЬКА;"КНП ВЕЛИКОБІРКІВСЬКОЇ СЕЛИЩНОЇ РАДИ ""ТЕРНОПІЛЬСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""";Україна, 47740, Тернопільська обл., Тернопільський р-н, селище Великі Бірки, вул.Грушевського, будинок 51;42588170;49,5245307;25,7524197;ChIJPz_odK_MMUcRLXtW7jyps2Q;Vul. Hrushevsʹkoho, Velyki Birky, Ternopil's'ka oblast, Ukraine, 47740
ТЕРНОПІЛЬСЬКА;"КНП ВЕЛИКОБЕРЕЗОВИЦЬКОЇ СЕЛИЩНОЇ РАДИ ""ТЕРНОПІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""";Україна, 47732, Тернопільська обл., Тернопільський р-н, село Мишковичі, вул.Надрічна, будинок 25;42588046;49,438927;25,6026781;ChIJP3oby-1KMEcRFL2mGEkKW34;Vul. Nadrichna, Myshkovychi, Ternopil's'ka oblast, Ukraine, 47732
ХАРКІВСЬКА;"КНП ""КУП'ЯНСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ"" КУП'ЯНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ";Україна, 63701, Харківська обл., місто Куп'янськ, ВУЛИЦЯ ЛІКАРНЯНА, будинок 2;42582687;49,7174603;37,6017875;ChIJm3rPHkzXIEERdN0pZb4zLus;Vulytsya Likarnyana, Kup'yans'k, Kharkivs'ka oblast, Ukraine, 63700
ХМЕЛЬНИЦЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ";Україна, 32325, Хмельницька обл., Кам'янець-Подільський р-н, село Гуменці, вул.Центральна, будинок 69;42579187;48,7599392;26,6266731;ChIJb17ouL_JM0cRzCTUQGylO8E;Humentsi, Khmelnytskyi Oblast, Ukraine, 32325
ІВАНО-ФРАНКІВСЬКА;"КНП ""ПЕРЕРІСЛЯНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ПЕРЕРІСЛЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ НАДВІРНЯНСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ";Україна, 78420, Івано-Франківська обл., Надвірнянський р-н, село Перерісль, ВУЛИЦЯ СІЧОВИХ СТРІЛЬЦІВ, будинок 20;42566178;48,6983309;24,6337041;ChIJSZ9sZQrNMEcRb5gmmzdrvW8;Vulytsya Sichovykh Strilʹtsiv, Pererisl', Ivano-Frankivs'ka oblast, Ukraine, 78420
ЧЕРНІВЕЦЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАК-МЕДИК""";Україна, 59343, Чернівецька обл., Чернівецький р-н, село Мамаївці, вул.Шевченка, будинок 226;42565415;48,3521248;25,8296564;ChIJI3ArHckANEcRg0hXWXah9kU;Vulytsya Shevchenka, Mamaivtsi, Chernivets'ka oblast, Ukraine, 59343
ВІННИЦЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛУКА-МЕЛЕШКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ";Україна, 23234, Вінницька обл., Вінницький р-н, село Лука-Мелешківська, ВУЛИЦЯ ТИВРІВСЬКЕ ШОСЕ, будинок 18;42563046;49,1740955;28,5033145;EkVUeXZyaXZzJ2tlIEh3eSwgTHVrYS1NZWxlc2hraXZzJ2thLCBWaW5ueXRzJ2thIG9ibGFzdCwgVWtyYWluZSwgMjMyMzQiLiosChQKEglbW3xprVstRxGhbjesZ0z_gBIUChIJ0Vow9IlZLUcRkqUB-y2bPA4;Tyvrivs'ke Hwy, Luka-Meleshkivs'ka, Vinnyts'ka oblast, Ukraine, 23234
СУМСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР НОВОЇ МЕДИЦИНИ ""МІДАС""";Україна, 40022, Сумська обл., місто Суми, ВУЛИЦЯ ТРОЇЦЬКА, будинок 18/4;42553111;50,9173229;34,8154249;ChIJi4DIVCMCKUER_eiuY6d7UHE;Troitska St, Sumy, Sums'ka oblast, Ukraine, 40000
ЗАКАРПАТСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРЕДОКЛІНІК-КЛІНІКА ДОКАЗОВОЇ МЕДИЦИНИ""";Україна, 88000, Закарпатська обл., місто Ужгород(з), вул.Капушанська, будинок 6 А;42523883;48,6146215;22,2761437;ChIJp9jjyVUYOUcRqhzW3Ex98Ws;Kapushanska St, Uzhhorod, Zakarpats'ka oblast, Ukraine, 88000
СУМСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ЗДРАВИЦЯ""";Україна, 40030, Сумська обл., місто Суми, вул.Збройних Сил України, будинок 63, корпус Б, квартира 50;42521315;50,9103582;34,8312219;ChIJES2t3xkCKUERG3kgbxJ18Zk;Vulytsya Zbroynykh Syl Ukrayiny, Sumy, Sums'ka oblast, Ukraine, 40000
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІ ЕС ДІ ЛАБ""";Україна, 03022, місто Київ, ВУЛИЦЯ ВАСИЛЬКІВСЬКА, будинок 45;42519264;50,3938387;30,4916789;ChIJmUUEdcTI1EAR4pyTCXlcXIY;Vasylkivska St, Kyiv, Ukraine, 02000
ІВАНО-ФРАНКІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" БОЛЕХІВСЬКОЇ МІСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ";Україна, 77202, Івано-Франківська обл., місто Болехів, ВУЛИЦЯ Є.КОНОВАЛЬЦЯ, будинок 2;42513875;49,0636923;23,8415139;ChIJSayflxEROkcRKUHCfT_lHLg;Vulytsya Yevhena Konovalʹtsya, Bolekhiv, Ivano-Frankivs'ka oblast, Ukraine, 77200
ІВАНО-ФРАНКІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" БОГОРОДЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 77701, Івано-Франківська обл., Івано-Франківський р-н, селище Богородчани, вул.Шевченка, будинок 35;42510481;48,9163666;24,7017231;ChIJ4ZvZJj_BMEcR_pfbpnkFPlA;Shevchenka St, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000
ДНІПРОПЕТРОВСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІМЕЙНИЙ ЛІКАР ЛІКАРНІ МЕЧНИКОВА""";Україна, 49000, Дніпропетровська обл., місто Дніпро, пл.Соборна, будинок 14;42507112;48,457956;35,0634311;ChIJ66BicdHi20ARwGk2L8hWRBc;Soborna Square, Dnipro, Dnipropetrovs'ka oblast, Ukraine, 49000
ЧЕРНІГІВСЬКА;"КНП ""ЛИНОВИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ ЛИНОВИЦЬКОЇ СЕЛИЩНОЇ РАДИ""";Україна, 17584, Чернігівська обл., Прилуцький р-н, селище Линовиця, вул.Симиренків, будинок 2;42501168;50,4601616;32,4005456;ChIJb5wjL_HB1UARWETjtGb-3ko;Lynovytsya, Chernihiv Oblast, Ukraine, 17584
ОДЕСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПІВДЕННІВСЬКОЇ МІСЬКОЇ РАДИ";Україна, 65481, Одеська обл., Одеський р-н, місто Південне, вул.Будівельників, будинок 19;42500117;46,6276972;31,1023315;EjlCdWRpdmVsbnlraXYgU3QsIFBpdmRlbm5lLCBPZGVzJ2thIG9ibGFzdCwgVWtyYWluZSwgNjU0ODEiLiosChQKEgltvnyxQxXGQBEDlRVAHwKIsRIUChIJ2-2ETGgVxkARGY5P5b_qkng;Budivelnykiv St, Pivdenne, Odes'ka oblast, Ukraine, 65481
ЧЕРНІВЕЦЬКА;"КНП ""Магальська амбулаторія загальної практики-сімейної медицини"" Магальської сільської ради Чернівецького району Чернівецької області";Україна, 60313, Чернівецька обл., Чернівецький р-н, село Магала, вул.Нандріша Грігорія, будинок 59 А;42493833;48,2961322;26,0403137;ChIJU9B53JIJNEcRFdGqAKb6ktM;Mahala, Chernivtsi Oblast, Ukraine, 60313
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДОКТОР-БЕБІ""";Україна, 03118, місто Київ, ПРОСПЕКТ ВАЛЕРІЯ ЛОБАНОВСЬКОГО, будинок 128, квартира 52;42493807;50,4125989;30,4836221;ChIJI_SnM9fO1EARsf7Zzjv-f6U;Lobanovskyi Ave, Kyiv, Ukraine, 02000
ОДЕСЬКА;"Комунальне некомерційне підприємство Ізмаїльської міської ради Ізмаїльського району Одеської області ""Ізмаїльська міська центральна лікарня""";Україна, 68600, Одеська обл., Ізмаїльський р-н, місто Ізмаїл, пр.Незалежності, будинок 68;42489785;45,3870202;28,8525148;ChIJXcDnpptvt0AR-cL57OwfTJI;Prosp. Nezalezhnosti, Izmail, Odes'ka oblast, Ukraine, 68600
ЖИТОМИРСЬКА;"КНП ""ЧОПОВИЦЬКИЙ СЕЛИЩНИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЧОПОВИЦЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 11620, Житомирська обл., Малинський р-н, селище міського типу Чоповичі, ВУЛИЦЯ ВАЙСЕРА, будинок 46;42487175;50,8259147;28,9558893;EkRWdWx5dHN5YSBWYXlzZXJhLCBUcm9zdHlhbnl0c3lhLCBaaHl0b215cnMna2Egb2JsYXN0LCBVa3JhaW5lLCAxMTYyMCIuKiwKFAoSCWWp-TPXvitHEb3CSOuFwEYHEhQKEgl9Jngx6L4rRxF0xrP_w2DEew;Vulytsya Vaysera, Trostyanytsya, Zhytomyrs'ka oblast, Ukraine, 11620
ВОЛИНСЬКА;"КНП ""НОВОВОЛИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОВОЛИНСЬКОЇ МІСЬКОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ""";Україна, 45400, Волинська обл., місто Нововолинськ, ПРОСПЕКТ ПЕРЕМОГИ, будинок 7;42486365;50,7232277;24,1691601;ChIJC2u6ZNrzJEcRYCToagmPwgo;Peremohy Ave, Novovolyns'k, Volyns'ka oblast, Ukraine, 45400
ОДЕСЬКА;"КНП ІЗМАЇЛЬСЬКОЇ МІСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ІЗМАЇЛЬСЬКИЙ МІСЬКИЙ ЦЕНТР ПМСД""";Україна, 68600, Одеська обл., місто Ізмаїл(з), вул.Шевченка, будинок 8;42483376;45,3655084;28,8254311;ChIJv0FbcUFvt0ARUPZeTS-FS1A;Shevchenko St, Izmail, Odes'ka oblast, Ukraine, 68600
ЧЕРНІГІВСЬКА;"КНП ""БАТУРИНСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАТУРИНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 16512, Чернігівська обл., Ніжинський р-н, місто Батурин, вул.Ющенка В. ім., будинок 54;42469470;51,3367529;32,870339;Ej5WdWwuIFl1c2hjaGVua2EsIEJhdHVyeW4sIENoZXJuaWhpdnMna2Egb2JsYXN0LCBVa3JhaW5lLCAxNjUxMiIuKiwKFAoSCaNtROe1VipBEW87PjMd82QAEhQKEgnrusqFslYqQRE-moguVDd86A;Vul. Yushchenka, Baturyn, Chernihivs'ka oblast, Ukraine, 16512
ЛЬВІВСЬКА;"КНП ""ТУРКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТУРКІВСЬКОЇ МІСЬКОЇ РАДИ САМБІРСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ";Україна, 82500, Львівська обл., Самбірський р-н, місто Турка, вул.Січових Стрільців, будинок 108;42448068;49,1617035;23,011938;Ej9TaWNob3Z5a2ggU3RyaWx0c2l2IFN0LCBUdXJrYSwgTCd2aXZzJ2thIG9ibGFzdCwgVWtyYWluZSwgODI1MDAiLiosChQKEglpMJ7_tdE7RxG06sSOYNsq_BIUChIJp3h4fbjRO0cRBWUApyVi928;Sichovykh Striltsiv St, Turka, L'vivs'ka oblast, Ukraine, 82500
ВІННИЦЬКА;"КНП ""ТУЛЬЧИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТУЛЬЧИНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 23600, Вінницька обл., Тульчинський р-н, місто Тульчин, ВУЛИЦЯ МИКОЛИ ЛЕОНТОВИЧА, будинок 92;42447462;48,672723;28,8662787;ChIJHWNPwIFqzUARZe3Y_IQZFgM;Vulytsya Mykoly Lysenka, Tul'chyn, Vinnyts'ka oblast, Ukraine, 23600
ЖИТОМИРСЬКА;"КНП ""ВИШЕВИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ВИШЕВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ";Україна, 12214, Житомирська обл., Житомирський р-н, село Вишевичі, вул.Миру, будинок 18;42441172;50,6332546;29,4128431;ChIJf7mkMFoLK0cRUH8Mi8WH7t0;Vul. Myru, Vyshevychi, Zhytomyrs'ka oblast, Ukraine, 12214
ЖИТОМИРСЬКА;"КНП ""ОВРУЦЬКА МІСЬКА ЛІКАРНЯ"" ОВРУЦЬКОЇ МІСЬКОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ";Україна, 11101, Житомирська обл., Коростенський р-н, місто Овруч, вул.Шевченка Тараса, будинок 106;42435766;51,3227745;28,8003672;EkdWdWx5dHN5YSBUYXJhc2EgU2hldmNoZW5rYSwgT3ZydWNoLCBaaHl0b215cnMna2Egb2JsYXN0LCBVa3JhaW5lLCAxMTEwMSIuKiwKFAoSCYNq-4P5hylHEYaFbDx3wGE6EhQKEgkvRRRy_4cpRxFvFjlYuXgpiA;Vulytsya Tarasa Shevchenka, Ovruch, Zhytomyrs'ka oblast, Ukraine, 11101
РІВНЕНСЬКА;"ПРИВАТНЕ ПІДПРИЄМСТВО ""КЛІНІКА МЕД ОК""";Україна, 33015, Рівненська обл., Рівненський р-н, місто Рівне, вул.Боголюбова Миколи, будинок 5;42428958;50,5932261;26,2663137;ChIJo0BTxxATL0cRF--_avL_GfE;Vulytsya Mykoly Boholyubova, Rivne, Rivnens'ka oblast, Ukraine
ЛЬВІВСЬКА;"КНП СТАРОСАМБІРСЬКОЇ МІСЬКОЇ РАДИ ""СТАРОСАМБІРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""";Україна, 82000, Львівська обл., Самбірський р-н, місто Старий Самбір, вул.Галицького Л., будинок 86, кабінет 22;42428764;49,443994;23,0037506;ChIJSY1emIK-O0cRW6jagTbY9Xw;Staryi Sambir, Lviv Oblast, Ukraine, 82000
ВОЛИНСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПРИЛІСНЕНСЬКОЇ СІЛЬСЬКОЇ РАДИ""";Україна, 44614, Волинська обл., Камінь-Каширський р-н, село Прилісне, вул.Сойне, будинок 6А;42428188;51,3746922;25,5283262;ChIJWS5hUIJwJkcRV0fvQaymJ2Q;Vulytsya Soyne, Prylisne, Volyns'ka oblast, Ukraine, 44614
ЧЕРНІВЕЦЬКА;"КНП ""ЯБЛУНИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" КОНЯТИНСЬКОЇ СІЛЬСЬКОЇ РАДИ ПУТИЛЬСЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ";Україна, 59126, Чернівецька обл., Вижницький р-н, село Яблуниця, вул.Головна, будинок 50;42428172;48,0276266;24,9168623;ChIJw592hfeMNkcR4BAKzM5W2ig;Yablunytsya, Chernivtsi Oblast, Ukraine, 59126
ЖИТОМИРСЬКА;"КНП ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ОЛІЇВСЬКОЇ СІЛЬСЬКОЇ РАДИ";Україна, 12402, Житомирська обл., Житомирський р-н, село Оліївка, вул.Зоряна, будинок 72 А;42427933;50,3097662;28,652292;EipWdWwuIFpvcnlhbmEsIFpoeXRvbXlycydrYSBvYmxhc3QsIFVrcmFpbmUiLiosChQKEgkZ48gN6HosRxGDJR6_tWMuGRIUChIJH5w5DKdmLEcRhtYUs8HAW_8;Vul. Zoryana, Zhytomyrs'ka oblast, Ukraine
